Issue key,Summary,Issue Type,Status,Assignee,Reporter,Created,Due date,Issue id,Assignee Id,Reporter Id,Priority,Resolution,Updated
VFS-283,Add Details of food recipe,Subtask,Completed,Subramanya c,Subburaj Reddy,21-05-2024 09:40,16-05-2024 00:00,13000,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:49
VFS-282,View parameter model in admin,Task,Completed,Prashanth HK,Subramanya c,20-05-2024 18:07,20-05-2024 00:00,12998,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:03
VFS-282,View parameter model in admin,Task,Completed,Prashanth HK,Subramanya c,20-05-2024 18:07,20-05-2024 00:00,12998,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:03
VFS-281,QA Dashboard UI implementation,Task,Completed,Sridharan,Subburaj Reddy,20-05-2024 17:20,21-05-2024 00:00,12997,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:12
VFS-281,QA Dashboard UI implementation,Task,Completed,Sridharan,Subburaj Reddy,20-05-2024 17:20,21-05-2024 00:00,12997,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,31-05-2024 10:12
VFS-280,Modals in researcher page,Task,Completed,Sridharan,Subburaj Reddy,20-05-2024 17:19,20-05-2024 00:00,12996,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:11
VFS-280,Modals in researcher page,Task,Completed,Sridharan,Subburaj Reddy,20-05-2024 17:19,20-05-2024 00:00,12996,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,31-05-2024 10:11
VFS-28,Creation Database For Food Studio,Story,Completed,Prashanth HK,Subramanya c,04-04-2024 11:28,,12188,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,25-04-2024 10:14
VFS-28,Creation Database For Food Studio,Story,Completed,Prashanth HK,Subramanya c,04-04-2024 11:28,,12188,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,25-04-2024 10:14
VFS-279,API to get all the calling country code.,Task,Completed,Sumanth S Yattinahalli,Sumanth S Yattinahalli,20-05-2024 17:07,20-05-2024 00:00,12995,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,20-05-2024 17:07
VFS-279,API to get all the calling country code.,Task,Completed,Sumanth S Yattinahalli,Sumanth S Yattinahalli,20-05-2024 17:07,20-05-2024 00:00,12995,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,20-05-2024 17:07
VFS-278,Researcher dashboard data table,Task,Completed,Sridharan,Subburaj Reddy,20-05-2024 13:26,21-05-2024 00:00,12994,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:12
VFS-278,Researcher dashboard data table,Task,Completed,Sridharan,Subburaj Reddy,20-05-2024 13:26,21-05-2024 00:00,12994,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,31-05-2024 10:12
VFS-277,VFS database clean & addition for Version 2.0,Task,Completed,Manjunath C,Manjunath C,20-05-2024 12:08,20-05-2024 00:00,12992,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,22-05-2024 11:43
VFS-277,VFS database clean & addition for Version 2.0,Task,Completed,Manjunath C,Manjunath C,20-05-2024 12:08,20-05-2024 00:00,12992,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,22-05-2024 11:43
VFS-276,Password Reset successful Screen,Subtask,Completed,Prashanth HK,Subramanya c,19-05-2024 23:19,17-05-2024 00:00,12990,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:03
VFS-276,Password Reset successful Screen,Subtask,Completed,Prashanth HK,Subramanya c,19-05-2024 23:19,17-05-2024 00:00,12990,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:03
VFS-275,Check mail screen,Subtask,Completed,Prashanth HK,Subramanya c,19-05-2024 23:18,17-05-2024 00:00,12989,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:02
VFS-275,Check mail screen,Subtask,Completed,Prashanth HK,Subramanya c,19-05-2024 23:18,17-05-2024 00:00,12989,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:02
VFS-274,Particular Recipe complete data View (Admin Module).,Task,Completed,Prashanth HK,Subramanya c,17-05-2024 17:35,17-05-2024 00:00,12987,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:02
VFS-274,Particular Recipe complete data View (Admin Module).,Task,Completed,Prashanth HK,Subramanya c,17-05-2024 17:35,17-05-2024 00:00,12987,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:02
VFS-273,Check mail screen and Password reset successful screen,Task,Completed,Prashanth HK,Subburaj Reddy,17-05-2024 17:34,17-05-2024 00:00,12986,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:02
VFS-273,Check mail screen and Password reset successful screen,Task,Completed,Prashanth HK,Subburaj Reddy,17-05-2024 17:34,17-05-2024 00:00,12986,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 12:02
VFS-272,Prepare Document std for VFS API's,Task,Ready to Review,Manjunath C,Manjunath C,17-05-2024 16:44,17-05-2024 00:00,12984,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,20-05-2024 10:09
VFS-272,Prepare Document std for VFS API's,Task,Ready to Review,Manjunath C,Manjunath C,17-05-2024 16:44,17-05-2024 00:00,12984,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,20-05-2024 10:09
VFS-271,React Archieture for vizzhy food studio,Task,Ready to Review,Subburaj Reddy,Subramanya c,17-05-2024 12:20,,12983,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-271,React Archieture for vizzhy food studio,Task,Ready to Review,Subburaj Reddy,Subramanya c,17-05-2024 12:20,,12983,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,,06-06-2024 12:54
VFS-270,Re-direct from forgot password page to particular login screen and Re-direct from reset password  page to home page.,Subtask,Completed,Prashanth HK,Subramanya c,16-05-2024 22:41,,12973,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:02
VFS-270,Re-direct from forgot password page to particular login screen and Re-direct from reset password  page to home page.,Subtask,Completed,Prashanth HK,Subramanya c,16-05-2024 22:41,,12973,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:02
VFS-269,"  Individual  Login Screen for Admin, Research, QA Module",Subtask,Completed,Prashanth HK,Prashanth HK,16-05-2024 22:40,,12972,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:01
VFS-269,"  Individual  Login Screen for Admin, Research, QA Module",Subtask,Completed,Prashanth HK,Prashanth HK,16-05-2024 22:40,,12972,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:01
VFS-268,Login Screen for individual module and API integration,Task,Completed,Prashanth HK,Subburaj Reddy,16-05-2024 21:49,16-05-2024 00:00,12971,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:01
VFS-268,Login Screen for individual module and API integration,Task,Completed,Prashanth HK,Subburaj Reddy,16-05-2024 21:49,16-05-2024 00:00,12971,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 12:01
VFS-267,QA task re-assign to another QA,Subtask,Completed,Sridharan,Subramanya c,16-05-2024 17:15,,12951,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,07-06-2024 11:43
VFS-267,QA task re-assign to another QA,Subtask,Completed,Sridharan,Subramanya c,16-05-2024 17:15,,12951,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:43
VFS-266,Analyze the required API's for Researcher,Subtask,Completed,Manjunath C,Manjunath C,16-05-2024 17:07,17-05-2024 00:00,12950,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 12:28
VFS-266,Analyze the required API's for Researcher,Subtask,Completed,Manjunath C,Manjunath C,16-05-2024 17:07,17-05-2024 00:00,12950,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 12:28
VFS-265,Analyze the required API's for Admin,Subtask,Completed,Sumanth S Yattinahalli,Manjunath C,16-05-2024 16:48,20-05-2024 00:00,12949,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,21-05-2024 09:54
VFS-265,Analyze the required API's for Admin,Subtask,Completed,Sumanth S Yattinahalli,Manjunath C,16-05-2024 16:48,20-05-2024 00:00,12949,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 09:54
VFS-264,Clean Existing API's  & create structure for VFS V2.0,Subtask,Completed,Sumanth S Yattinahalli,Manjunath C,16-05-2024 16:35,,12948,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,21-05-2024 09:54
VFS-264,Clean Existing API's  & create structure for VFS V2.0,Subtask,Completed,Sumanth S Yattinahalli,Manjunath C,16-05-2024 16:35,,12948,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 09:54
VFS-263,test test,Subtask,To Do,Manjunath C,Subburaj Reddy,16-05-2024 15:55,,12945,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,16-05-2024 15:55
VFS-263,test test,Subtask,To Do,Manjunath C,Subburaj Reddy,16-05-2024 15:55,,12945,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,16-05-2024 15:55
VFS-262,Requirement Freezing - QA Application - Prepare Documentation,Task,Completed,Chirag N,Subburaj Reddy,16-05-2024 13:32,,12942,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:145d9d83-4826-4e40-ba25-83aec260f4f9,Medium,Done,24-05-2024 16:31
VFS-262,Requirement Freezing - QA Application - Prepare Documentation,Task,Completed,Chirag N,Subburaj Reddy,16-05-2024 13:32,,12942,712020:145d9d83-4826-4e40-ba25-83aec260f4f9,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,24-05-2024 16:31
VFS-261,Requirement Freezing - Researcher Application -Prepare Documentation,Task,Completed,Chirag N,Subburaj Reddy,16-05-2024 13:32,,12941,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:145d9d83-4826-4e40-ba25-83aec260f4f9,Medium,Done,24-05-2024 16:32
VFS-261,Requirement Freezing - Researcher Application -Prepare Documentation,Task,Completed,Chirag N,Subburaj Reddy,16-05-2024 13:32,,12941,712020:145d9d83-4826-4e40-ba25-83aec260f4f9,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,24-05-2024 16:32
VFS-260,Requirement Freezing - Admin Application -Prepare Documentation,Task,Completed,Chirag N,Subburaj Reddy,16-05-2024 13:31,17-05-2024 00:00,12940,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:145d9d83-4826-4e40-ba25-83aec260f4f9,Medium,Done,17-05-2024 15:57
VFS-260,Requirement Freezing - Admin Application -Prepare Documentation,Task,Completed,Chirag N,Subburaj Reddy,16-05-2024 13:31,17-05-2024 00:00,12940,712020:145d9d83-4826-4e40-ba25-83aec260f4f9,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,17-05-2024 15:57
VFS-26,Image upload and ASR api for storing in blob,Subtask,Completed,Meghanath M,Subramanya c,04-04-2024 11:16,,12186,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:8466b986-4939-46af-821f-5bd62195978c,Medium,Done,15-05-2024 15:29
VFS-26,Image upload and ASR api for storing in blob,Subtask,Completed,Meghanath M,Subramanya c,04-04-2024 11:16,,12186,712020:8466b986-4939-46af-821f-5bd62195978c,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,15-05-2024 15:29
VFS-259,VFS - QA Web Application Deployment,Story,Completed,Srikanth Chittabathina,Subburaj Reddy,15-05-2024 23:55,,12934,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:9969eb2e-7479-4e2b-8959-06176a3b6259,Medium,Done,06-06-2024 13:01
VFS-259,VFS - QA Web Application Deployment,Story,Completed,Srikanth Chittabathina,Subburaj Reddy,15-05-2024 23:55,,12934,712020:9969eb2e-7479-4e2b-8959-06176a3b6259,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,06-06-2024 13:01
VFS-258,VFS - Researcher Web Application Deployment,Story,Completed,Srikanth Chittabathina,Subburaj Reddy,15-05-2024 23:55,,12933,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:9969eb2e-7479-4e2b-8959-06176a3b6259,Medium,Done,06-06-2024 12:59
VFS-258,VFS - Researcher Web Application Deployment,Story,Completed,Srikanth Chittabathina,Subburaj Reddy,15-05-2024 23:55,,12933,712020:9969eb2e-7479-4e2b-8959-06176a3b6259,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,06-06-2024 12:59
VFS-256,"Vizzhy Food Studio - Deployment - Admin, Researcher And QA Web Application ",Epic,To Do,Manjunath C,Subburaj Reddy,15-05-2024 23:52,28-05-2024 00:00,12931,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,16-05-2024 09:16
VFS-256,"Vizzhy Food Studio - Deployment - Admin, Researcher And QA Web Application ",Epic,To Do,Manjunath C,Subburaj Reddy,15-05-2024 23:52,28-05-2024 00:00,12931,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,16-05-2024 09:16
VFS-254,Vizzhy Food Studio - Researcher Web Application - FrontEnd Development - Recipe Module,Task,Completed,Subramanya c,Subburaj Reddy,15-05-2024 22:57,,12929,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:48
VFS-254,Vizzhy Food Studio - Researcher Web Application - FrontEnd Development - Recipe Module,Task,Completed,Subramanya c,Subburaj Reddy,15-05-2024 22:57,,12929,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:48
VFS-253,Vizzhy Food Studio - Researcher Web Application - FrontEnd Development - DashBoard Module,Task,Completed,Subramanya c,Subburaj Reddy,15-05-2024 22:56,,12928,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:48
VFS-253,Vizzhy Food Studio - Researcher Web Application - FrontEnd Development - DashBoard Module,Task,Completed,Subramanya c,Subburaj Reddy,15-05-2024 22:56,,12928,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:48
VFS-252,Vizzhy Food Studio - Researcher Web Application - FrontEnd Development - User Module,Task,Completed,Prashanth HK,Subburaj Reddy,15-05-2024 22:53,17-05-2024 00:00,12927,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 11:48
VFS-252,Vizzhy Food Studio - Researcher Web Application - FrontEnd Development - User Module,Task,Completed,Prashanth HK,Subburaj Reddy,15-05-2024 22:53,17-05-2024 00:00,12927,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:48
VFS-251,Vizzhy Food Studio - Researcher Web Application - FrontEnd Development,Story,Completed,Subramanya c,Subburaj Reddy,15-05-2024 22:52,23-05-2024 00:00,12926,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:49
VFS-251,Vizzhy Food Studio - Researcher Web Application - FrontEnd Development,Story,Completed,Subramanya c,Subburaj Reddy,15-05-2024 22:52,23-05-2024 00:00,12926,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:49
VFS-250,VFS - Researcher Web Application - DashBoard Module TestCase,Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,15-05-2024 22:49,,12925,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-250,VFS - Researcher Web Application - DashBoard Module TestCase,Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,15-05-2024 22:49,,12925,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-249,VFS - Researcher Web Application - User Module TestCase,Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,15-05-2024 22:48,,12924,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-249,VFS - Researcher Web Application - User Module TestCase,Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,15-05-2024 22:48,,12924,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-248,VFS - Researcher Web Application - Recipe Module TestCase,Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,15-05-2024 22:46,,12923,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-248,VFS - Researcher Web Application - Recipe Module TestCase,Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,15-05-2024 22:46,,12923,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-247,Vizzhy Food Studio - Researcher Web Application - TestCase Creation,Story,Ready to Review,Subburaj Reddy,Subburaj Reddy,15-05-2024 22:43,21-05-2024 00:00,12922,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-247,Vizzhy Food Studio - Researcher Web Application - TestCase Creation,Story,Ready to Review,Subburaj Reddy,Subburaj Reddy,15-05-2024 22:43,21-05-2024 00:00,12922,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-246,VFS - Researcher Web Application - Recipe Module API's Creation,Task,ON HOLD,Sumanth S Yattinahalli,Subburaj Reddy,15-05-2024 22:35,,12921,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,,06-06-2024 12:54
VFS-246,VFS - Researcher Web Application - Recipe Module API's Creation,Task,ON HOLD,Sumanth S Yattinahalli,Subburaj Reddy,15-05-2024 22:35,,12921,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-245,VFS - Researcher Web Application - DashBoard Module API's Creation,Task,ON HOLD,Sumanth S Yattinahalli,Subburaj Reddy,15-05-2024 22:31,,12920,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,,06-06-2024 12:54
VFS-245,VFS - Researcher Web Application - DashBoard Module API's Creation,Task,ON HOLD,Sumanth S Yattinahalli,Subburaj Reddy,15-05-2024 22:31,,12920,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-244,VFS - Researcher Web Application - User Module API's Creation,Task,Ready to Review,Sumanth S Yattinahalli,Subburaj Reddy,15-05-2024 22:27,,12919,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,,06-06-2024 12:54
VFS-244,VFS - Researcher Web Application - User Module API's Creation,Task,Ready to Review,Sumanth S Yattinahalli,Subburaj Reddy,15-05-2024 22:27,,12919,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-243,Vizzhy Food Studio - Researcher Web Application - Backend API Creation,Story,In Progress,Subburaj Reddy,Subburaj Reddy,15-05-2024 16:33,,12917,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-243,Vizzhy Food Studio - Researcher Web Application - Backend API Creation,Story,In Progress,Subburaj Reddy,Subburaj Reddy,15-05-2024 16:33,,12917,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-242,Vizzhy Food Studio - QA Application - Backend API Creation,Story,In Progress,Subburaj Reddy,Subburaj Reddy,15-05-2024 16:31,,12916,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-242,Vizzhy Food Studio - QA Application - Backend API Creation,Story,In Progress,Subburaj Reddy,Subburaj Reddy,15-05-2024 16:31,,12916,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-241,Vizzhy Food Studio - Researcher Application - Backend API Creation,Story,To Do,Manjunath C,Subburaj Reddy,15-05-2024 16:26,,12915,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,15-05-2024 16:27
VFS-241,Vizzhy Food Studio - Researcher Application - Backend API Creation,Story,To Do,Manjunath C,Subburaj Reddy,15-05-2024 16:26,,12915,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,15-05-2024 16:27
VFS-236,Vizzhy Food Studio - Admin Application - Backend API Development,Story,In Progress,Subburaj Reddy,Subburaj Reddy,15-05-2024 11:12,,12899,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-236,Vizzhy Food Studio - Admin Application - Backend API Development,Story,In Progress,Subburaj Reddy,Subburaj Reddy,15-05-2024 11:12,,12899,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-235,Vizzhy Food Studio - QA Web Application - New Design Implementation and Functional Changes,Epic,To Do,Subburaj Reddy,Subburaj Reddy,14-05-2024 23:15,07-06-2024 00:00,12890,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,16-05-2024 12:41
VFS-235,Vizzhy Food Studio - QA Web Application - New Design Implementation and Functional Changes,Epic,To Do,Subburaj Reddy,Subburaj Reddy,14-05-2024 23:15,07-06-2024 00:00,12890,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,16-05-2024 12:41
VFS-234,Vizzhy Food Studio - Researcher Web Application - New Design Implementation and Functional Changes,Epic,In Progress,Subburaj Reddy,Subburaj Reddy,14-05-2024 23:09,07-06-2024 00:00,12889,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,16-05-2024 12:41
VFS-234,Vizzhy Food Studio - Researcher Web Application - New Design Implementation and Functional Changes,Epic,In Progress,Subburaj Reddy,Subburaj Reddy,14-05-2024 23:09,07-06-2024 00:00,12889,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,16-05-2024 12:41
VFS-220,Deployment of web apps using Azure app services,Task,Completed,Manjunath C,Manjunath C,14-05-2024 10:45,,12874,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,15-05-2024 09:54
VFS-220,Deployment of web apps using Azure app services,Task,Completed,Manjunath C,Manjunath C,14-05-2024 10:45,,12874,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,15-05-2024 09:54
